week_date,region,platform,segment,customer_type,transactions,sales,Date,Day,week_number,month_number,calendar_year,age_band,demographic,avg_transaction,month_name
7/29/2019,USA,Retail,C2,Existing,38114,1909859,2019-07-29,29,5,7,2019,Middle Aged,Couples,50.11,Jul
7/29/2019,USA,Shopify,C4,New,20,2668,2019-07-29,29,5,7,2019,Retirees,Couples,133.4,Jul
7/29/2019,AFRICA,Retail,F1,New,22849,856319,2019-07-29,29,5,7,2019,Young Adults,Families,37.48,Jul
7/29/2019,USA,Shopify,F1,Existing,1299,243886,2019-07-29,29,5,7,2019,Young Adults,Families,187.75,Jul
7/29/2019,EUROPE,Shopify,C1,Existing,100,23618,2019-07-29,29,5,7,2019,Young Adults,Couples,236.18,Jul
7/29/2019,CANADA,Retail,C3,Existing,56284,2924334,2019-07-29,29,5,7,2019,Retirees,Couples,51.96,Jul
7/29/2019,ASIA,Shopify,unknown,Guest,3682,581427,2019-07-29,29,5,7,2019,unknown,unknown,157.91,Jul
7/29/2019,AFRICA,Retail,F3,New,62685,2311949,2019-07-29,29,5,7,2019,Retirees,Families,36.88,Jul
7/29/2019,ASIA,Shopify,unknown,Existing,263,46655,2019-07-29,29,5,7,2019,unknown,unknown,177.4,Jul
7/29/2019,ASIA,Shopify,F3,Existing,1421,274631,2019-07-29,29,5,7,2019,Retirees,Families,193.27,Jul
7/29/2019,OCEANIA,Shopify,F1,New,295,47103,2019-07-29,29,5,7,2019,Young Adults,Families,159.67,Jul
7/29/2019,CANADA,Retail,unknown,Existing,7669,377310,2019-07-29,29,5,7,2019,unknown,unknown,49.2,Jul
7/29/2019,OCEANIA,Shopify,C3,New,425,68476,2019-07-29,29,5,7,2019,Retirees,Couples,161.12,Jul
7/29/2019,CANADA,Shopify,C4,Existing,77,14944,2019-07-29,29,5,7,2019,Retirees,Couples,194.08,Jul
7/29/2019,OCEANIA,Shopify,C3,Existing,3556,719720,2019-07-29,29,5,7,2019,Retirees,Couples,202.4,Jul
7/29/2019,AFRICA,Shopify,C1,Existing,1315,216120,2019-07-29,29,5,7,2019,Young Adults,Couples,164.35,Jul
7/29/2019,AFRICA,Shopify,F3,Existing,1925,408410,2019-07-29,29,5,7,2019,Retirees,Families,212.16,Jul
7/29/2019,OCEANIA,Retail,F2,Existing,321740,17699305,2019-07-29,29,5,7,2019,Middle Aged,Families,55.01,Jul
7/29/2019,USA,Retail,F3,New,24942,998370,2019-07-29,29,5,7,2019,Retirees,Families,40.03,Jul
7/29/2019,EUROPE,Retail,F2,Existing,13013,829556,2019-07-29,29,5,7,2019,Middle Aged,Families,63.75,Jul
7/29/2019,ASIA,Shopify,F2,New,209,31935,2019-07-29,29,5,7,2019,Middle Aged,Families,152.8,Jul
7/29/2019,ASIA,Shopify,C1,Existing,988,153151,2019-07-29,29,5,7,2019,Young Adults,Couples,155.01,Jul
7/29/2019,ASIA,Retail,C1,Existing,160409,5516386,2019-07-29,29,5,7,2019,Young Adults,Couples,34.39,Jul
7/29/2019,AFRICA,Shopify,unknown,New,284,49103,2019-07-29,29,5,7,2019,unknown,unknown,172.9,Jul
7/29/2019,CANADA,Retail,F2,New,16374,619875,2019-07-29,29,5,7,2019,Middle Aged,Families,37.86,Jul
7/29/2019,EUROPE,Shopify,F2,Existing,159,39796,2019-07-29,29,5,7,2019,Middle Aged,Families,250.29,Jul
7/29/2019,EUROPE,Shopify,unknown,Guest,221,43133,2019-07-29,29,5,7,2019,unknown,unknown,195.17,Jul
7/29/2019,SOUTH AMERICA,Retail,C1,New,2323,51861,2019-07-29,29,5,7,2019,Young Adults,Couples,22.33,Jul
7/29/2019,AFRICA,Shopify,C2,New,283,45066,2019-07-29,29,5,7,2019,Middle Aged,Couples,159.24,Jul
7/29/2019,ASIA,Shopify,F3,New,87,13295,2019-07-29,29,5,7,2019,Retirees,Families,152.82,Jul
7/29/2019,CANADA,Shopify,F2,New,88,14393,2019-07-29,29,5,7,2019,Middle Aged,Families,163.56,Jul
7/29/2019,SOUTH AMERICA,Shopify,F1,Existing,60,13352,2019-07-29,29,5,7,2019,Young Adults,Families,222.53,Jul
7/29/2019,USA,Shopify,unknown,Guest,1932,353263,2019-07-29,29,5,7,2019,unknown,unknown,182.85,Jul
7/29/2019,AFRICA,Retail,C3,Existing,262557,13524818,2019-07-29,29,5,7,2019,Retirees,Couples,51.51,Jul
7/29/2019,CANADA,Retail,C2,Existing,20603,934869,2019-07-29,29,5,7,2019,Middle Aged,Couples,45.38,Jul
7/29/2019,OCEANIA,Retail,C2,Existing,149079,5935553,2019-07-29,29,5,7,2019,Middle Aged,Couples,39.81,Jul
7/29/2019,SOUTH AMERICA,Retail,F3,Existing,1003,53464,2019-07-29,29,5,7,2019,Retirees,Families,53.3,Jul
7/29/2019,SOUTH AMERICA,Retail,unknown,Existing,446,17673,2019-07-29,29,5,7,2019,unknown,unknown,39.63,Jul
7/29/2019,AFRICA,Shopify,F1,New,190,27653,2019-07-29,29,5,7,2019,Young Adults,Families,145.54,Jul
7/29/2019,USA,Shopify,F1,New,135,20527,2019-07-29,29,5,7,2019,Young Adults,Families,152.05,Jul
7/29/2019,OCEANIA,Shopify,C2,New,623,94600,2019-07-29,29,5,7,2019,Middle Aged,Couples,151.85,Jul
7/29/2019,EUROPE,Retail,C1,Existing,13150,604981,2019-07-29,29,5,7,2019,Young Adults,Couples,46.01,Jul
7/29/2019,USA,Retail,C2,New,23310,809765,2019-07-29,29,5,7,2019,Middle Aged,Couples,34.74,Jul
7/29/2019,SOUTH AMERICA,Retail,C2,New,675,21119,2019-07-29,29,5,7,2019,Middle Aged,Couples,31.29,Jul
7/29/2019,SOUTH AMERICA,Retail,C3,Existing,1089,53459,2019-07-29,29,5,7,2019,Retirees,Couples,49.09,Jul
7/29/2019,CANADA,Retail,F1,Existing,23979,1337975,2019-07-29,29,5,7,2019,Young Adults,Families,55.8,Jul
7/29/2019,OCEANIA,Shopify,unknown,Guest,7099,1252132,2019-07-29,29,5,7,2019,unknown,unknown,176.38,Jul
7/29/2019,EUROPE,Retail,C2,New,2630,102408,2019-07-29,29,5,7,2019,Middle Aged,Couples,38.94,Jul
7/29/2019,SOUTH AMERICA,Retail,unknown,Guest,396297,16062381,2019-07-29,29,5,7,2019,unknown,unknown,40.53,Jul
7/29/2019,OCEANIA,Retail,C4,Existing,138901,6927120,2019-07-29,29,5,7,2019,Retirees,Couples,49.87,Jul
7/29/2019,OCEANIA,Shopify,C2,Existing,3684,690295,2019-07-29,29,5,7,2019,Middle Aged,Couples,187.38,Jul
7/29/2019,USA,Retail,C4,Existing,36101,1973212,2019-07-29,29,5,7,2019,Retirees,Couples,54.66,Jul
7/29/2019,USA,Retail,C3,New,41245,1619544,2019-07-29,29,5,7,2019,Retirees,Couples,39.27,Jul
7/29/2019,ASIA,Shopify,C2,Existing,1709,307031,2019-07-29,29,5,7,2019,Middle Aged,Couples,179.66,Jul
7/29/2019,AFRICA,Retail,F1,Existing,96452,5359298,2019-07-29,29,5,7,2019,Young Adults,Families,55.56,Jul
7/29/2019,SOUTH AMERICA,Retail,F3,New,295,11328,2019-07-29,29,5,7,2019,Retirees,Families,38.4,Jul
7/29/2019,USA,Shopify,F2,New,155,25439,2019-07-29,29,5,7,2019,Middle Aged,Families,164.12,Jul
7/29/2019,AFRICA,Retail,C4,Existing,110233,5664273,2019-07-29,29,5,7,2019,Retirees,Couples,51.38,Jul
7/29/2019,EUROPE,Retail,F1,Existing,6299,392713,2019-07-29,29,5,7,2019,Young Adults,Families,62.35,Jul
7/29/2019,EUROPE,Retail,C4,Existing,4763,265148,2019-07-29,29,5,7,2019,Retirees,Couples,55.67,Jul
7/29/2019,EUROPE,Shopify,unknown,Existing,13,3016,2019-07-29,29,5,7,2019,unknown,unknown,232.0,Jul
7/29/2019,ASIA,Shopify,C1,New,264,31827,2019-07-29,29,5,7,2019,Young Adults,Couples,120.56,Jul
7/29/2019,ASIA,Shopify,F1,Existing,1657,284731,2019-07-29,29,5,7,2019,Young Adults,Families,171.84,Jul
7/29/2019,ASIA,Retail,C3,New,108292,3394521,2019-07-29,29,5,7,2019,Retirees,Couples,31.35,Jul
7/29/2019,CANADA,Shopify,unknown,Guest,1040,171564,2019-07-29,29,5,7,2019,unknown,unknown,164.97,Jul
7/29/2019,CANADA,Retail,unknown,Guest,422024,11759218,2019-07-29,29,5,7,2019,unknown,unknown,27.86,Jul
7/29/2019,SOUTH AMERICA,Retail,C2,Existing,801,29430,2019-07-29,29,5,7,2019,Middle Aged,Couples,36.74,Jul
7/29/2019,SOUTH AMERICA,Shopify,C4,New,2,229,2019-07-29,29,5,7,2019,Retirees,Couples,114.5,Jul
7/29/2019,ASIA,Retail,C3,Existing,216731,9993226,2019-07-29,29,5,7,2019,Retirees,Couples,46.11,Jul
7/29/2019,AFRICA,Retail,C1,Existing,167965,6456437,2019-07-29,29,5,7,2019,Young Adults,Couples,38.44,Jul
7/29/2019,ASIA,Shopify,C3,Existing,1529,287561,2019-07-29,29,5,7,2019,Retirees,Couples,188.07,Jul
7/29/2019,SOUTH AMERICA,Shopify,C2,Existing,100,19206,2019-07-29,29,5,7,2019,Middle Aged,Couples,192.06,Jul
7/29/2019,ASIA,Shopify,C4,Existing,239,41370,2019-07-29,29,5,7,2019,Retirees,Couples,173.1,Jul
7/29/2019,EUROPE,Shopify,C3,Existing,122,38259,2019-07-29,29,5,7,2019,Retirees,Couples,313.6,Jul
7/29/2019,USA,Shopify,C3,Existing,1255,258016,2019-07-29,29,5,7,2019,Retirees,Couples,205.59,Jul
7/29/2019,OCEANIA,Retail,unknown,Guest,2486615,65493743,2019-07-29,29,5,7,2019,unknown,unknown,26.34,Jul
7/29/2019,AFRICA,Shopify,C3,Existing,2020,398890,2019-07-29,29,5,7,2019,Retirees,Couples,197.47,Jul
7/29/2019,AFRICA,Retail,F3,Existing,379698,21785250,2019-07-29,29,5,7,2019,Retirees,Families,57.38,Jul
7/29/2019,OCEANIA,Shopify,C1,New,391,49229,2019-07-29,29,5,7,2019,Young Adults,Couples,125.91,Jul
7/29/2019,SOUTH AMERICA,Retail,F1,New,329,12676,2019-07-29,29,5,7,2019,Young Adults,Families,38.53,Jul
7/29/2019,ASIA,Retail,unknown,Guest,1929920,49290024,2019-07-29,29,5,7,2019,unknown,unknown,25.54,Jul
7/29/2019,AFRICA,Shopify,unknown,Guest,3504,610367,2019-07-29,29,5,7,2019,unknown,unknown,174.19,Jul
7/29/2019,OCEANIA,Retail,F3,New,100587,3486721,2019-07-29,29,5,7,2019,Retirees,Families,34.66,Jul
7/29/2019,USA,Shopify,unknown,Existing,176,34676,2019-07-29,29,5,7,2019,unknown,unknown,197.02,Jul
7/29/2019,OCEANIA,Retail,F3,Existing,511728,28540465,2019-07-29,29,5,7,2019,Retirees,Families,55.77,Jul
7/29/2019,EUROPE,Shopify,F3,Existing,88,23952,2019-07-29,29,5,7,2019,Retirees,Families,272.18,Jul
7/29/2019,CANADA,Shopify,C2,Existing,516,92110,2019-07-29,29,5,7,2019,Middle Aged,Couples,178.51,Jul
7/29/2019,ASIA,Retail,F3,Existing,363127,18674930,2019-07-29,29,5,7,2019,Retirees,Families,51.43,Jul
7/29/2019,OCEANIA,Retail,F1,New,40257,1376544,2019-07-29,29,5,7,2019,Young Adults,Families,34.19,Jul
7/29/2019,SOUTH AMERICA,Shopify,C1,New,18,2317,2019-07-29,29,5,7,2019,Young Adults,Couples,128.72,Jul
7/29/2019,CANADA,Retail,F3,New,17231,648076,2019-07-29,29,5,7,2019,Retirees,Families,37.61,Jul
7/29/2019,OCEANIA,Retail,F2,New,86629,3096456,2019-07-29,29,5,7,2019,Middle Aged,Families,35.74,Jul
7/29/2019,EUROPE,Shopify,F2,New,7,1161,2019-07-29,29,5,7,2019,Middle Aged,Families,165.86,Jul
7/29/2019,OCEANIA,Retail,unknown,Existing,44159,1822351,2019-07-29,29,5,7,2019,unknown,unknown,41.27,Jul
7/29/2019,ASIA,Retail,F1,Existing,89571,4512941,2019-07-29,29,5,7,2019,Young Adults,Families,50.38,Jul
7/29/2019,CANADA,Retail,F1,New,6706,256912,2019-07-29,29,5,7,2019,Young Adults,Families,38.31,Jul
7/29/2019,OCEANIA,Shopify,F1,Existing,3521,644023,2019-07-29,29,5,7,2019,Young Adults,Families,182.91,Jul
7/29/2019,AFRICA,Shopify,F2,New,234,36103,2019-07-29,29,5,7,2019,Middle Aged,Families,154.29,Jul
7/29/2019,EUROPE,Shopify,C3,New,13,4004,2019-07-29,29,5,7,2019,Retirees,Couples,308.0,Jul
7/29/2019,ASIA,Shopify,C4,New,34,4608,2019-07-29,29,5,7,2019,Retirees,Couples,135.53,Jul
7/29/2019,USA,Retail,unknown,Existing,11762,602728,2019-07-29,29,5,7,2019,unknown,unknown,51.24,Jul
7/29/2019,USA,Retail,F1,Existing,38414,2304606,2019-07-29,29,5,7,2019,Young Adults,Families,59.99,Jul
7/29/2019,SOUTH AMERICA,Retail,F1,Existing,683,31548,2019-07-29,29,5,7,2019,Young Adults,Families,46.19,Jul
7/29/2019,OCEANIA,Shopify,C4,New,82,13096,2019-07-29,29,5,7,2019,Retirees,Couples,159.71,Jul
7/29/2019,EUROPE,Shopify,C2,Existing,126,26825,2019-07-29,29,5,7,2019,Middle Aged,Couples,212.9,Jul
7/29/2019,OCEANIA,Retail,C2,New,94282,2589897,2019-07-29,29,5,7,2019,Middle Aged,Couples,27.47,Jul
7/29/2019,USA,Retail,F1,New,11156,448780,2019-07-29,29,5,7,2019,Young Adults,Families,40.23,Jul
7/29/2019,AFRICA,Shopify,F1,Existing,2110,385006,2019-07-29,29,5,7,2019,Young Adults,Families,182.47,Jul
7/29/2019,CANADA,Retail,F2,Existing,57234,3246731,2019-07-29,29,5,7,2019,Middle Aged,Families,56.73,Jul
7/29/2019,OCEANIA,Retail,C1,Existing,229952,8499793,2019-07-29,29,5,7,2019,Young Adults,Couples,36.96,Jul
7/29/2019,SOUTH AMERICA,Shopify,F3,Existing,27,5979,2019-07-29,29,5,7,2019,Retirees,Families,221.44,Jul
7/29/2019,AFRICA,Shopify,C3,New,259,42705,2019-07-29,29,5,7,2019,Retirees,Couples,164.88,Jul
7/29/2019,ASIA,Retail,unknown,New,75710,2606886,2019-07-29,29,5,7,2019,unknown,unknown,34.43,Jul
7/29/2019,ASIA,Shopify,F1,New,182,24072,2019-07-29,29,5,7,2019,Young Adults,Families,132.26,Jul
7/29/2019,ASIA,Retail,F2,New,66850,2218851,2019-07-29,29,5,7,2019,Middle Aged,Families,33.19,Jul
7/29/2019,AFRICA,Retail,unknown,Existing,33084,1495783,2019-07-29,29,5,7,2019,unknown,unknown,45.21,Jul
7/29/2019,SOUTH AMERICA,Shopify,F2,Existing,28,5903,2019-07-29,29,5,7,2019,Middle Aged,Families,210.82,Jul
7/22/2019,AFRICA,Retail,C2,Existing,102101,4526979,2019-07-22,22,4,7,2019,Middle Aged,Couples,44.34,Jul
7/22/2019,EUROPE,Retail,C1,Existing,13369,627581,2019-07-22,22,4,7,2019,Young Adults,Couples,46.94,Jul
7/22/2019,CANADA,Retail,C4,New,11662,378325,2019-07-22,22,4,7,2019,Retirees,Couples,32.44,Jul
7/22/2019,SOUTH AMERICA,Shopify,C4,Existing,8,1078,2019-07-22,22,4,7,2019,Retirees,Couples,134.75,Jul
7/22/2019,AFRICA,Retail,F1,New,23204,877741,2019-07-22,22,4,7,2019,Young Adults,Families,37.83,Jul
7/22/2019,ASIA,Shopify,C4,Existing,250,43521,2019-07-22,22,4,7,2019,Retirees,Couples,174.08,Jul
7/22/2019,ASIA,Retail,F3,Existing,365644,18742649,2019-07-22,22,4,7,2019,Retirees,Families,51.26,Jul
7/22/2019,EUROPE,Shopify,F1,New,7,1336,2019-07-22,22,4,7,2019,Young Adults,Families,190.86,Jul
7/22/2019,USA,Retail,F2,New,26836,1088336,2019-07-22,22,4,7,2019,Middle Aged,Families,40.56,Jul
7/22/2019,OCEANIA,Retail,unknown,Guest,2488882,66412269,2019-07-22,22,4,7,2019,unknown,unknown,26.68,Jul
7/22/2019,EUROPE,Shopify,unknown,Guest,258,50867,2019-07-22,22,4,7,2019,unknown,unknown,197.16,Jul
7/22/2019,EUROPE,Retail,C3,Existing,14693,838996,2019-07-22,22,4,7,2019,Retirees,Couples,57.1,Jul
7/22/2019,EUROPE,Shopify,F2,Existing,198,51784,2019-07-22,22,4,7,2019,Middle Aged,Families,261.54,Jul
7/22/2019,USA,Shopify,F3,New,53,7928,2019-07-22,22,4,7,2019,Retirees,Families,149.58,Jul
7/22/2019,ASIA,Retail,F2,New,66861,2215476,2019-07-22,22,4,7,2019,Middle Aged,Families,33.14,Jul
7/22/2019,ASIA,Shopify,C1,New,240,28838,2019-07-22,22,4,7,2019,Young Adults,Couples,120.16,Jul
7/22/2019,CANADA,Retail,unknown,New,17752,710558,2019-07-22,22,4,7,2019,unknown,unknown,40.03,Jul
7/22/2019,EUROPE,Retail,F1,Existing,6303,388849,2019-07-22,22,4,7,2019,Young Adults,Families,61.69,Jul
7/22/2019,AFRICA,Retail,unknown,Guest,1638842,47535985,2019-07-22,22,4,7,2019,unknown,unknown,29.01,Jul
7/22/2019,SOUTH AMERICA,Retail,C4,Existing,265,13119,2019-07-22,22,4,7,2019,Retirees,Couples,49.51,Jul
7/22/2019,OCEANIA,Retail,F2,New,87592,3152831,2019-07-22,22,4,7,2019,Middle Aged,Families,35.99,Jul
7/22/2019,EUROPE,Shopify,F2,New,9,3091,2019-07-22,22,4,7,2019,Middle Aged,Families,343.44,Jul
7/22/2019,SOUTH AMERICA,Shopify,unknown,Existing,25,4744,2019-07-22,22,4,7,2019,unknown,unknown,189.76,Jul
7/22/2019,USA,Shopify,C1,New,160,21452,2019-07-22,22,4,7,2019,Young Adults,Couples,134.07,Jul
7/22/2019,USA,Shopify,F2,Existing,1887,383349,2019-07-22,22,4,7,2019,Middle Aged,Families,203.15,Jul
7/22/2019,AFRICA,Retail,F3,Existing,381633,22045852,2019-07-22,22,4,7,2019,Retirees,Families,57.77,Jul
7/22/2019,USA,Retail,C1,New,32683,919857,2019-07-22,22,4,7,2019,Young Adults,Couples,28.14,Jul
7/22/2019,ASIA,Retail,F1,Existing,89419,4405072,2019-07-22,22,4,7,2019,Young Adults,Families,49.26,Jul
7/22/2019,ASIA,Retail,F2,Existing,204527,10405211,2019-07-22,22,4,7,2019,Middle Aged,Families,50.87,Jul
7/22/2019,ASIA,Shopify,C4,New,43,5348,2019-07-22,22,4,7,2019,Retirees,Couples,124.37,Jul
7/22/2019,EUROPE,Retail,F1,New,965,39699,2019-07-22,22,4,7,2019,Young Adults,Families,41.14,Jul
7/22/2019,AFRICA,Retail,C3,Existing,262390,13554212,2019-07-22,22,4,7,2019,Retirees,Couples,51.66,Jul
7/22/2019,AFRICA,Shopify,F2,Existing,3507,705198,2019-07-22,22,4,7,2019,Middle Aged,Families,201.08,Jul
7/22/2019,SOUTH AMERICA,Retail,F2,Existing,1013,52745,2019-07-22,22,4,7,2019,Middle Aged,Families,52.07,Jul
7/22/2019,CANADA,Retail,C1,New,29329,770541,2019-07-22,22,4,7,2019,Young Adults,Couples,26.27,Jul
7/22/2019,SOUTH AMERICA,Shopify,C1,Existing,47,8758,2019-07-22,22,4,7,2019,Young Adults,Couples,186.34,Jul
7/22/2019,EUROPE,Retail,C2,New,2744,107250,2019-07-22,22,4,7,2019,Middle Aged,Couples,39.09,Jul
7/22/2019,SOUTH AMERICA,Retail,C1,New,2447,55041,2019-07-22,22,4,7,2019,Young Adults,Couples,22.49,Jul
7/22/2019,EUROPE,Retail,C3,New,4196,176750,2019-07-22,22,4,7,2019,Retirees,Couples,42.12,Jul
7/22/2019,SOUTH AMERICA,Shopify,unknown,New,64,11261,2019-07-22,22,4,7,2019,unknown,unknown,175.95,Jul
7/22/2019,OCEANIA,Retail,F1,Existing,143958,7594960,2019-07-22,22,4,7,2019,Young Adults,Families,52.76,Jul
7/22/2019,EUROPE,Shopify,F1,Existing,138,32190,2019-07-22,22,4,7,2019,Young Adults,Families,233.26,Jul
7/22/2019,SOUTH AMERICA,Shopify,C2,New,35,5841,2019-07-22,22,4,7,2019,Middle Aged,Couples,166.89,Jul
7/22/2019,CANADA,Retail,C3,New,26168,912871,2019-07-22,22,4,7,2019,Retirees,Couples,34.89,Jul
7/22/2019,CANADA,Shopify,C4,Existing,70,13621,2019-07-22,22,4,7,2019,Retirees,Couples,194.59,Jul
7/22/2019,OCEANIA,Retail,F3,Existing,515295,29219630,2019-07-22,22,4,7,2019,Retirees,Families,56.7,Jul
7/22/2019,EUROPE,Shopify,F3,Existing,107,27003,2019-07-22,22,4,7,2019,Retirees,Families,252.36,Jul
7/22/2019,CANADA,Retail,F2,Existing,57889,3292863,2019-07-22,22,4,7,2019,Middle Aged,Families,56.88,Jul
7/22/2019,CANADA,Shopify,C1,Existing,435,74949,2019-07-22,22,4,7,2019,Young Adults,Couples,172.3,Jul
7/22/2019,ASIA,Retail,C4,Existing,96682,4354350,2019-07-22,22,4,7,2019,Retirees,Couples,45.04,Jul
7/22/2019,SOUTH AMERICA,Retail,C1,Existing,2771,81496,2019-07-22,22,4,7,2019,Young Adults,Couples,29.41,Jul
7/22/2019,USA,Retail,unknown,New,25031,1087558,2019-07-22,22,4,7,2019,unknown,unknown,43.45,Jul
7/22/2019,USA,Shopify,F1,New,147,22413,2019-07-22,22,4,7,2019,Young Adults,Families,152.47,Jul
7/22/2019,SOUTH AMERICA,Retail,C3,Existing,1036,51495,2019-07-22,22,4,7,2019,Retirees,Couples,49.71,Jul
7/22/2019,SOUTH AMERICA,Shopify,unknown,Guest,1054,203503,2019-07-22,22,4,7,2019,unknown,unknown,193.08,Jul
7/22/2019,EUROPE,Shopify,unknown,Existing,21,4359,2019-07-22,22,4,7,2019,unknown,unknown,207.57,Jul
7/22/2019,SOUTH AMERICA,Retail,F3,New,278,10823,2019-07-22,22,4,7,2019,Retirees,Families,38.93,Jul
7/22/2019,USA,Retail,C4,New,16441,605712,2019-07-22,22,4,7,2019,Retirees,Couples,36.84,Jul
7/22/2019,OCEANIA,Shopify,F3,New,200,33348,2019-07-22,22,4,7,2019,Retirees,Families,166.74,Jul
7/22/2019,OCEANIA,Retail,C4,Existing,138828,6940265,2019-07-22,22,4,7,2019,Retirees,Couples,49.99,Jul
7/22/2019,EUROPE,Shopify,C4,Existing,7,2196,2019-07-22,22,4,7,2019,Retirees,Couples,313.71,Jul
7/22/2019,ASIA,Retail,F3,New,82065,2679553,2019-07-22,22,4,7,2019,Retirees,Families,32.65,Jul
7/22/2019,ASIA,Retail,C4,New,46081,1340380,2019-07-22,22,4,7,2019,Retirees,Couples,29.09,Jul
7/22/2019,AFRICA,Shopify,C3,Existing,2059,410279,2019-07-22,22,4,7,2019,Retirees,Couples,199.26,Jul
7/22/2019,USA,Retail,C2,Existing,38606,1947365,2019-07-22,22,4,7,2019,Middle Aged,Couples,50.44,Jul
7/22/2019,AFRICA,Retail,F1,Existing,96461,5381428,2019-07-22,22,4,7,2019,Young Adults,Families,55.79,Jul
7/22/2019,ASIA,Shopify,C3,New,232,32883,2019-07-22,22,4,7,2019,Retirees,Couples,141.74,Jul
7/22/2019,USA,Retail,C3,New,41910,1658726,2019-07-22,22,4,7,2019,Retirees,Couples,39.58,Jul
7/22/2019,CANADA,Retail,C2,Existing,20775,923969,2019-07-22,22,4,7,2019,Middle Aged,Couples,44.48,Jul
7/22/2019,CANADA,Shopify,C4,New,16,2618,2019-07-22,22,4,7,2019,Retirees,Couples,163.62,Jul
7/22/2019,OCEANIA,Shopify,F3,Existing,3076,632320,2019-07-22,22,4,7,2019,Retirees,Families,205.57,Jul
7/22/2019,OCEANIA,Shopify,C4,Existing,595,109542,2019-07-22,22,4,7,2019,Retirees,Couples,184.1,Jul
7/22/2019,CANADA,Shopify,unknown,Existing,73,12265,2019-07-22,22,4,7,2019,unknown,unknown,168.01,Jul
7/22/2019,USA,Shopify,C4,Existing,135,28146,2019-07-22,22,4,7,2019,Retirees,Couples,208.49,Jul
7/22/2019,AFRICA,Shopify,F3,New,94,16532,2019-07-22,22,4,7,2019,Retirees,Families,175.87,Jul
7/22/2019,EUROPE,Retail,C2,Existing,8829,455841,2019-07-22,22,4,7,2019,Middle Aged,Couples,51.63,Jul
7/22/2019,CANADA,Shopify,C1,New,80,10437,2019-07-22,22,4,7,2019,Young Adults,Couples,130.46,Jul
7/22/2019,CANADA,Retail,F3,Existing,87451,5051379,2019-07-22,22,4,7,2019,Retirees,Families,57.76,Jul
7/22/2019,CANADA,Shopify,C2,Existing,548,100605,2019-07-22,22,4,7,2019,Middle Aged,Couples,183.59,Jul
7/22/2019,OCEANIA,Retail,F2,Existing,323684,18047626,2019-07-22,22,4,7,2019,Middle Aged,Families,55.76,Jul
7/22/2019,OCEANIA,Shopify,C4,New,88,12846,2019-07-22,22,4,7,2019,Retirees,Couples,145.98,Jul
7/22/2019,SOUTH AMERICA,Shopify,C3,New,17,3583,2019-07-22,22,4,7,2019,Retirees,Couples,210.76,Jul
7/22/2019,EUROPE,Shopify,C4,New,2,175,2019-07-22,22,4,7,2019,Retirees,Couples,87.5,Jul
7/22/2019,ASIA,Retail,C3,New,108892,3371691,2019-07-22,22,4,7,2019,Retirees,Couples,30.96,Jul
7/22/2019,ASIA,Retail,unknown,Guest,1955568,49285386,2019-07-22,22,4,7,2019,unknown,unknown,25.2,Jul
7/22/2019,OCEANIA,Shopify,C1,Existing,2403,417002,2019-07-22,22,4,7,2019,Young Adults,Couples,173.53,Jul
7/22/2019,SOUTH AMERICA,Retail,C2,New,722,22581,2019-07-22,22,4,7,2019,Middle Aged,Couples,31.28,Jul
7/22/2019,SOUTH AMERICA,Shopify,F3,Existing,27,5852,2019-07-22,22,4,7,2019,Retirees,Families,216.74,Jul
7/22/2019,USA,Shopify,C1,Existing,740,131891,2019-07-22,22,4,7,2019,Young Adults,Couples,178.23,Jul
7/22/2019,USA,Shopify,C2,New,220,32738,2019-07-22,22,4,7,2019,Middle Aged,Couples,148.81,Jul
7/22/2019,AFRICA,Shopify,unknown,New,295,50642,2019-07-22,22,4,7,2019,unknown,unknown,171.67,Jul
7/22/2019,CANADA,Shopify,F3,Existing,551,111283,2019-07-22,22,4,7,2019,Retirees,Families,201.97,Jul
7/22/2019,AFRICA,Retail,C1,New,89010,2283622,2019-07-22,22,4,7,2019,Young Adults,Couples,25.66,Jul
7/22/2019,SOUTH AMERICA,Shopify,F2,Existing,30,6276,2019-07-22,22,4,7,2019,Middle Aged,Families,209.2,Jul
7/22/2019,ASIA,Retail,unknown,Existing,28987,1172481,2019-07-22,22,4,7,2019,unknown,unknown,40.45,Jul
7/22/2019,AFRICA,Shopify,C2,New,311,47530,2019-07-22,22,4,7,2019,Middle Aged,Couples,152.83,Jul
7/22/2019,OCEANIA,Retail,C1,Existing,231543,8703933,2019-07-22,22,4,7,2019,Young Adults,Couples,37.59,Jul
7/22/2019,EUROPE,Shopify,C1,Existing,111,24503,2019-07-22,22,4,7,2019,Young Adults,Couples,220.75,Jul
7/22/2019,AFRICA,Retail,C3,New,100958,3629868,2019-07-22,22,4,7,2019,Retirees,Couples,35.95,Jul
7/22/2019,OCEANIA,Shopify,F1,New,371,57071,2019-07-22,22,4,7,2019,Young Adults,Families,153.83,Jul
7/22/2019,AFRICA,Retail,C4,Existing,110454,5707034,2019-07-22,22,4,7,2019,Retirees,Couples,51.67,Jul
7/22/2019,ASIA,Shopify,F3,Existing,1299,247690,2019-07-22,22,4,7,2019,Retirees,Families,190.68,Jul
7/22/2019,ASIA,Retail,C2,New,76496,2031882,2019-07-22,22,4,7,2019,Middle Aged,Couples,26.56,Jul
